movieId,imdbId,Title,rating,Genre,UMAP1,UMAP2,Cluster
3087,0096061,Scrooged,,Fantasy|Comedy|Drama,-0.288482386138822,0.0087224807840865,67
3088,0042546,Harvey (1950),8.0,Comedy|Drama|Fantasy,0.5581472798949786,-0.055872711712072,2
3089,0040522,Bicycle Thieves,,Drama,0.2043921392657264,0.190491938851497,37
3090,0093509,Matewan,,Drama|History,0.1865854224902778,0.4110957154895066,13
3091,0080979,Kagemusha,,Action|Drama|History|War,-0.9633280028908042,-0.3092432896375636,75
3094,0093512,Maurice,,Drama|Romance,-0.0046715543515186,0.4991278291786807,13
3096,0050738,My Man Godfrey (1957),6.3,Comedy,0.5478669067643189,-0.1954611411870003,21
3097,0033045,The Shop Around the Corner,,Comedy|Drama|Romance,0.5688997453883361,0.1693985137213666,2
3099,0073692,Shampoo (1975),6.3,Comedy|Drama,1.9212487387515649,-0.9509177514356038,20
3100,0105265,A River Runs Through It,,Drama|Family,-0.1598654697953976,0.0484273990700854,67
3101,0093010,Fatal Attraction (1987),6.9,Drama|Thriller,-1.005686148615646,2.12055880504542,7
3103,0100680,Stanley & Iris (1990),6.3,Drama|Romance,-0.1509340017357594,-0.2932127377557607,18
3104,0095631,Midnight Run (1988),7.6,Action|Comedy|Crime,-0.4072307197103114,-0.3181533792066667,46
3105,0099077,Awakenings (1990),7.8,Biography|Drama,-1.5025335042833186,0.0631327822655333,23
3107,0101393,Backdraft (1991),6.7,Action|Crime|Drama,0.5758310293409293,-0.3282575254329458,80
3108,0101889,The Fisher King (1991),7.6,Comedy|Drama|Fantasy,-0.2174922323169213,-0.6492678727776535,31
3111,0087921,Places in the Heart,,Drama,-0.4583657034814725,-0.4777713207560712,93
3112,0090556,"'night, Mother",,Drama,0.0852548318032536,0.074345393858,65
3114,0120363,Toy Story 2 (1999),7.9,Animation|Adventure|Comedy,1.598274197858794,0.0657887638746759,10
3115,0155711,Flawless,,Comedy|Drama|Crime,-0.9995799348892024,-0.0216591543686894,75
3117,0134154,Ride with the Devil,,Drama|War|Romance|Western,-0.3254177030325733,0.0335257999043852,67
3125,0172396,The End of the Affair (1999),7.2,Drama|Romance,-0.6328488085134146,0.3566217318827663,47
3127,0144715,Holy Smoke,,Comedy|Drama,-0.5244427297282521,0.3214790081466321,47
3129,0158371,Sweet and Lowdown (1999),7.3,Comedy|Drama|Music,0.4727771439677273,0.6933107402884081,83
3132,0010040,Daddy-Long-Legs,,Drama|Comedy,0.2263433179379886,0.3021174755842204,37
3134,0028950,La Grande Illusion (1937),8.1,Drama|War,0.0306766815218342,-0.7018472118083927,71
3135,0079239,The Great Santini (1979),7.2,Drama,0.6969731536062498,0.5772838991697811,12
3138,0096171,Stealing Home (1988),6.8,Drama|Romance|Sport,-0.2496425301513298,-0.6654679616994295,31
3141,0100828,The Two Jakes (1990),6.1,Crime|Drama|Mystery,-0.0757441693674331,-0.221900795769026,18
3142,0096328,U2: Rattle and Hum (1988),7.4,Documentary|Music,-0.089304816752114,0.1195077642004286,4
3143,0063056,Hell in the Pacific (1968),7.4,Adventure|War,-0.0099635504705825,0.41474588269574,13
3145,0150216,Cradle Will Rock (1999),6.9,Drama,0.2626196295780093,-0.286041234786632,98
3146,0205000,Deuce Bigalow: Male Gigolo (1999),5.7,Comedy|Romance,0.4065471734492011,0.0100301302594869,21
3147,0120689,The Green Mile (1999),8.5,Crime|Drama|Fantasy,-0.2933865327768919,-0.5967353698618384,93
3150,0141974,The War Zone (1999),7.4,Drama,-0.2004377686427393,-0.1735616104777849,67
3153,0051337,The 7th Voyage of Sinbad (1958),7.2,Family|Fantasy|Action,1.3259726127216147,-0.2748585152280532,88
3156,0182789,Bicentennial Man (1999),6.8,Comedy|Drama|Sci-Fi,-0.2931717057327379,0.4589870522728277,24
3157,0164912,Stuart Little (1999),5.9,Adventure|Comedy|Family,0.0348115309525265,-1.2221009431753105,92
3158,0162866,The Emperor and the Assassin (1998),7.3,Drama|History,1.0997287268403448,0.2623573644262427,96
3159,0120910,Fantasia 2000 (1999),7.2,Animation|Comedy|Family,-0.0265794768888253,0.6341194061359778,13
3160,0175880,Magnolia,,Drama,-0.5056098569046993,0.8552503105253957,44
3161,0119079,Onegin (1999),6.9,Drama|Romance,-0.2011945448242751,0.328588062990001,57
3162,0174204,Simpatico,,Comedy|Drama,-0.6813045194689051,0.648585351754255,44
3163,0151568,Topsy-Turvy (1999),7.4,Biography|Comedy|Drama,-0.2681598563181386,0.063594231724725,67
3165,0106455,Boiling Point,,Drama|Action|Crime|Thriller,-0.4041198823821074,0.1190604625920641,57
3167,0066892,Carnal Knowledge,,Drama|Romance|Comedy,0.0344406918421364,-0.7278038977463206,71
3171,0053226,Room at the Top (1959),7.7,Drama|Romance,-0.1490983252386705,-0.1529519847325124,67
3173,0146838,Any Given Sunday (1999),6.8,Drama|Sport,0.1565475215073374,0.023659981330934,65
3175,0177789,Galaxy Quest (1999),7.3,Adventure|Comedy|Sci-Fi,0.1928329825959329,0.5501900281988906,13
3176,0134119,The Talented Mr. Ripley (1999),7.3,Crime|Drama|Thriller,-0.4439159870733391,-0.6861399851226698,31
3177,0195945,Next Friday (2000),6.1,Comedy,-0.3429335733484973,-0.0107090468921796,67
3178,0174856,The Hurricane (1999),7.6,Biography|Drama|Sport,-0.5745992015165737,0.7002996467265996,44
3179,0145653,Angela's Ashes (1999),7.3,Drama,-0.1056643983482918,-0.6103097446656226,71
3181,0120866,Titus (1999),7.2,Drama|History|Thriller,-0.2109900033819192,-0.6912812868868893,31
3183,0174268,The Third Miracle (1999),6.6,Drama,0.0142188928349111,-0.2983380866794041,18
3185,0120834,Snow Falling on Cedars (1999),6.8,Drama|Mystery|Romance,-0.4271912889691591,-0.8409447499291793,31
3186,0172493,"Girl, Interrupted (1999)",7.3,Biography|Drama,-0.1117933382424236,1.3914926849607858,72
3189,0156812,My Dog Skip (2000),7.0,Comedy|Drama|Family,0.1039786401353028,-0.6046294446069442,71
3192,0169302,Theeviravaathi: The Terrorist (1998),7.2,Drama,0.5330136786808264,0.7125288083167394,83
3194,0070903,The Way We Were (1973),7.1,Drama|Romance,-0.332489650152874,-0.0940858291370672,67
3197,0095897,The Presidio,,Action|Crime|Mystery|Thriller,0.1380249779926524,0.3523621263028788,13
3198,0070511,Papillon (1973),8.0,Biography|Crime|Drama,-0.4806679427743561,-1.707923861761606,51
3200,0070290,The Last Detail,,Drama|Comedy,0.0837433278499007,-0.1691504261538736,65
3201,0065724,Five Easy Pieces (1970),7.5,Drama,-0.2306022891332804,-0.772374603435229,31
3206,0086859,Against All Odds,,Crime|Drama|Romance|Thriller,0.7185585396915337,-0.5870114020650821,8
3208,0107659,National Lampoon's Loaded Weapon 1,,Comedy|Crime|Action,0.1740954868717057,0.5974267966300149,13
3210,0083929,Fast Times at Ridgemont High (1982),7.2,Comedy|Drama,-0.0410288262336726,-0.0880360995307807,65
3213,0106364,Batman: Mask of the Phantasm (1993),7.9,Animation|Action|Adventure,0.0425165962006394,-1.0459152738049915,92
3214,0088707,American Flyers,,Drama,0.5101604050114813,0.1483554514371421,2
3219,0100318,Pacific Heights,,Thriller|Drama|Mystery,-0.2236412340219863,-0.2088431934971961,67
3221,0083851,The Draughtsman's Contract (1982),7.3,Comedy|Drama|Mystery,0.3599748228867963,-1.7585685757476162,54
3224,0058625,Woman in the Dunes,,Drama|Thriller,0.1029064217262852,-0.2940732198609614,18
3225,0186975,Down to You (2000),4.9,Comedy|Drama|Romance,0.0092572354973815,0.6297317002247278,13
3230,0071935,The Odessa File (1974),7.0,Drama|Thriller,0.1751636226901441,0.112061797533402,37
3235,0081748,Where the Buffalo Roam,,Comedy,0.3554816228140727,-0.7544339422568846,17
3238,0120662,Eye of the Beholder,,Mystery|Thriller,0.3492387221246013,-0.3744599721595427,98
3240,0156639,The Big Tease (1999),6.3,Comedy,0.8211191856696624,-0.2307042959709043,80
3241,0201840,The Cup (1999),6.9,Comedy|Sport,-0.2038309739567697,-0.2674492983854933,67
3243,0104187,Encino Man (1992),5.7,Comedy,-0.1013396994344255,-0.1091022655112394,67
3244,0076095,The Goodbye Girl (1977),7.4,Comedy|Drama|Romance,-0.5536574025047725,0.4291139392518143,47
3246,0104797,Malcolm X (1992),7.7,Biography|Drama|History,0.0398012524768801,0.0930440190340216,4
3247,0105417,Sister Act (1992),6.3,Comedy|Crime|Family,-0.2567641053456203,-0.3316475917131395,93
3248,0108147,Sister Act 2: Back in the Habit (1993),5.4,Comedy|Family|Music,0.557746852428336,-0.4162332696730095,80
3250,0106246,Alive (1993),7.1,Adventure|Biography|Drama,0.3039171914957096,-0.4972941268256758,98
3251,0088683,Agnes of God (1985),6.6,Drama|Mystery,0.3644176828033046,-0.0710440819214633,21
3253,0105793,Wayne's World (1992),7.0,Comedy|Music,0.6925967576485563,0.0928592210037756,2
3255,0104694,A League of Their Own,,Comedy|Drama,0.0539826312898036,-0.6588737759417556,71
3256,0105112,Patriot Games (1992),6.9,Action|Thriller,0.3691464067174185,-0.9356084584212636,17
3257,0103855,The Bodyguard (1992),6.2,Action|Drama|Music,-0.2452523434528171,0.5042744352968779,24
3258,0104070,Death Becomes Her (1992),6.4,Comedy|Fantasy|Horror,0.0169543155010737,0.2846008505711777,4
3261,0105415,Singles (1992),6.7,Comedy|Drama|Romance,0.218101369734561,0.8211578868924081,83
3262,0105665,Twin Peaks: Fire Walk with Me (1992),7.2,Drama|Fantasy|Horror,0.8897520345894164,-0.8695405065884588,39
3263,0105812,White Men Can't Jump,,Comedy|Drama,-0.1249846729586846,0.2977307275695589,4
3264,0103893,Buffy the Vampire Slayer (1992),5.6,Action|Comedy|Fantasy,-0.0088789945167986,-0.7596266049527818,71
3265,0104684,Hard Boiled,,Action|Thriller|Crime,0.1140479621122076,-0.8389206854077358,17
3267,0104815,El Mariachi (1992),6.9,Action|Thriller,-0.4068890661089765,0.7816049555155141,44
3270,0104040,The Cutting Edge,,Romance|Comedy|Drama,0.5485700871848136,0.2741606628293677,82
3272,0103759,Bad Lieutenant (1992),7.1,Crime|Drama|Thriller,-0.2750909800839598,-0.1908758785321468,67
3273,0134084,Scream 3,,Horror|Mystery,-0.0622063035098137,-0.0751656018683664,67
3274,0105414,Single White Female,,Thriller|Horror,-1.1129630184167043,-0.1825991224046748,75
3275,0144117,The Boondock Saints,,Action|Thriller|Crime,-0.0586341675283948,1.636904742647738,72
3276,0171356,Gun Shy,,Action|Comedy|Romance|Thriller,-0.725126676878689,-0.7908513401843902,84
3283,0067433,Minnie and Moskowitz (1971),7.5,Comedy|Drama|Romance,0.1221960771001564,-0.3425545520096182,18
3284,0067848,They Might Be Giants (1971),7.0,Mystery|Comedy|Romance,-0.1953640878016581,-0.0194402421580651,67
3285,0163978,The Beach (2000),6.6,Adventure|Drama|Romance,-0.9867917785471244,-0.3708751072887496,75
3286,0184907,Snow Day (2000),5.0,Adventure|Comedy|Family,-0.5346838909213043,0.061113727953352,3
3294,0074455,Eaten Alive,,Horror|Thriller,-0.4876007254830852,-0.6826938011509194,84
3296,0062376,"To Sir, with Love (1967)",7.7,Drama,-0.6454526053785254,-0.4826296746837308,84
3298,0181984,Boiler Room,,Crime|Drama|Thriller,0.4662464841264189,-0.1369438067957525,21
3299,0162983,Hanging Up (2000),4.7,Comedy|Drama,0.5804979893327464,-0.0284786899550175,2
3300,0134847,Pitch Black (2000),7.1,Horror|Sci-Fi,-0.3614936802184554,0.1937825041644261,57
3302,0159272,Beautiful People,,War|Comedy|Drama,-0.1346046124595153,0.2087173181507396,4
3303,0221023,Black Tar Heroin: The Dark End of the Street (2000),8.0,Documentary|Biography,-0.1270136179131804,-0.7449235626309407,31
3306,0018773,The Circus,,Comedy|Romance|Drama,0.333517156425903,0.0751791386427871,37
3307,0021749,City Lights,,Comedy|Drama|Romance,-0.3371600602122667,-0.4801744472761241,93
3317,0185014,Wonder Boys (2000),7.4,Comedy|Drama,0.3292937076827374,-0.4394716692719389,98
3323,0194368,Chain of Fools (2000),6.1,Comedy|Crime,-0.3233685168586017,-0.2488071780749383,46
3324,0186045,Drowning Mona (2000),5.6,Crime|Mystery|Comedy,-0.6323203385201319,-0.3913209953952761,46
3325,0156841,The Next Best Thing (2000),4.7,Comedy|Drama|Romance,1.6451441441018724,0.7814638179666118,42
3327,0218043,Beyond the Mat (1999),7.6,Documentary|Biography|Sport,0.3507410836492136,0.527823760747844,82
3328,0165798,Ghost Dog: The Way of the Samurai,,Crime|Drama,-0.6016450186783354,0.5430785493421135,47
3329,0094347,The Year My Voice Broke,,Drama|Romance,0.3341477765163953,0.5998603743207747,83
3330,0055471,Splendor in the Grass (1961),7.8,Drama|Romance,1.1699498545567106,0.4278330371114386,96
3331,0085980,My Tutor,,Comedy|Drama|Romance,-2.34338427114564,-0.8258680069532794,69
3338,0097372,For All Mankind (1989),8.2,Documentary|History,-0.769854520420687,0.7097023888630697,44
3341,0042276,Born Yesterday (1950),7.6,Comedy|Drama|Romance,-0.0413558381597582,-0.3124815847025811,18
3342,0086969,Birdy,,Drama|War,0.4987834263312295,0.1314030101805573,2
3344,0056875,Blood Feast (1963),5.0,Horror,1.6346282565921368,0.4483463828242838,10
3345,0062793,"Charlie, the Lonesome Cougar",,Adventure|Family,-0.0842340846416324,-0.1730340716849423,67
3347,0086005,Never Cry Wolf,,Adventure|Drama|Action,0.2262487835713818,-0.2166420348117831,21
3350,0055353,A Raisin in the Sun,,Drama|Romance,-1.9786944117519625,1.510646850660165,53
3353,0218112,The Closer You Get (2000),6.4,Comedy,0.0880123713867738,0.5247517134827451,13
3354,0183523,Mission to Mars,,Science Fiction|Adventure|Drama,0.4626080909797659,0.3176735038549793,82
3355,0142688,The Ninth Gate,,Mystery|Thriller|Horror,-1.0073495612980927,-0.4596960077192168,52
3357,0181530,Est - Ouest (1999),7.5,Drama|History|Romance,-0.2398264783087638,0.7028131253118661,24
3359,0078902,Breaking Away,,Drama|Comedy,-0.3486606316268065,0.8002268153962547,24
3360,0091217,Hoosiers (1986),7.6,Drama|Sport,0.8343564629714134,-1.3135416552136507,91
3362,0072890,Dog Day Afternoon (1975),8.0,Biography|Crime|Drama,-0.842231274461607,0.0250537392861642,38
3368,0051411,The Big Country,,Drama|Western|Romance,-0.0370767070182586,-0.1804853003187059,18
3372,0064110,The Bridge at Remagen (1969),6.7,Action|Drama|War,-3.08307303862196,0.6118844389689324,63
3374,0104057,Daughters of the Dust (1991),6.4,Drama|Romance,1.5459265193136391,-0.7345699117992444,86
3384,0072251,The Taking of Pelham One Two Three (1974),7.7,Action|Crime|Thriller,0.8122803915300092,-0.1741375072827042,80
3385,0090274,Volunteers (1985),5.4,Comedy,0.125932660789358,-0.5299782748317626,71
3387,0098645,Who's Harry Crumb? (1989),5.8,Comedy|Mystery,0.3595681196921995,-0.2418112907743455,21
3388,0093148,Harry and the Hendersons (1987),5.9,Comedy|Family|Fantasy,0.0770465490833136,-0.710439342150319,71
3389,0091400,Let's Get Harry (1986),5.2,Action|Adventure,-0.634750320411605,0.6475446189452595,44
3390,0091934,Shanghai Surprise (1986),3.0,Adventure|Crime|Drama,0.3756651102568055,1.709734392211835,95
3392,0098309,She-Devil (1989),5.4,Comedy,0.3028345684668541,-0.7373080583944573,17
3395,0093596,Nadine (1987),5.5,Comedy|Mystery|Romance,-0.694150623432926,0.8974866864618933,44
3396,0079588,The Muppet Movie (1979),7.7,Adventure|Comedy|Family,-0.695866220346987,0.1952016539718813,3
3397,0082474,The Great Muppet Caper (1981),7.2,Adventure|Comedy|Crime,1.190065604315875,-0.4410650649180183,88
3398,0087755,The Muppets Take Manhattan (1984),6.9,Adventure|Comedy|Drama,-0.6455952860724932,-0.8605367200108686,84
3400,0108526,We're Back! A Dinosaur's Story,,Animation|Science Fiction|Family,-0.2823382659246863,1.314503954733246,19
3402,0090219,Turtle Diary (1985),6.9,Comedy|Drama|Romance,-0.0094299039824929,-0.3322139872337758,18
3405,0051994,A Night to Remember (1958),7.9,Action|Biography|Drama,-0.7233527501273995,0.4058135998425101,47
3406,0043379,Captain Horatio Hornblower R.N.,,Adventure|War|History,0.6589406044242792,0.3431227431062741,82
3408,0195685,Erin Brockovich (2000),7.3,Biography|Drama,-0.4626395532312354,0.2818744405732442,57
3409,0195714,Final Destination (2000),6.7,Horror|Thriller,-0.3819618760148501,0.560232255308267,24
3410,0180181,Soft Fruit (1999),6.6,Comedy|Drama,0.2830318874917154,0.978130144944032,83
3412,0095800,The Bear (1988),7.7,Adventure|Family|Drama,-0.3947438879690728,-0.1088939132969524,67
3414,0048316,Love Is a Many-Splendored Thing (1955),6.6,Biography|Drama|Romance,-0.5530816186862709,-0.7854496586612871,84
3415,0072443,Mirror,,Drama|History,-0.6290265638704091,-1.678119248681297,51
3417,0044517,The Crimson Pirate (1952),7.3,Adventure|Comedy,0.1463730410737784,0.0465064160727846,65
3418,0103074,Thelma & Louise (1991),7.4,Adventure|Crime|Drama,0.0205898235636716,-0.12741552772498,65
3421,0077975,Animal House (1978),7.6,Comedy,0.0786617910381688,0.3926672778564052,13
3422,0091939,She's Gotta Have It (1986),6.6,Comedy|Romance,0.4461447571706611,0.1353560251150242,37
3423,0096054,School Daze (1988),5.8,Comedy|Drama|Musical,-1.1375111031921947,1.246310921462828,32
3424,0097216,Do the Right Thing (1989),7.9,Comedy|Drama,-0.665281165080269,-0.1024627826410247,3
3425,0100168,Mo' Better Blues (1990),6.6,Drama|Music|Romance,-0.2395160956850041,0.2416561577981129,57
3426,0102175,Jungle Fever (1991),6.5,Drama|Romance,0.0494559320818357,0.8675613096471659,25
3428,0078950,The Champ,,Drama,-0.2770522426740269,-0.7919306805138939,31
3429,0099317,Creature Comforts (1989),7.8,Animation|Comedy|Short,-0.1152174698433632,1.2346411441415417,72
3430,0071402,Death Wish,,Crime|Drama|Action,0.0714819429748566,0.3391311533798609,4
3431,0082250,Death Wish II (1982),6.0,Action|Crime|Drama,-0.4458323805256222,0.2477027086229548,57
3432,0089003,Death Wish 3,,Action|Crime|Drama|Thriller,-1.4021842687266537,-2.8476690881000297,79
3433,0092857,Death Wish 4: The Crackdown (1987),5.3,Action|Crime|Drama,-2.783554846731451,-0.2939730939162528,68
3434,0109578,Death Wish V: The Face of Death (1994),4.7,Action|Crime|Drama,1.200626056099217,1.1259448809353998,1
3435,0036775,Double Indemnity,,Crime|Thriller,-0.1529684598899701,0.0794262176394097,67
3438,0100758,Teenage Mutant Ninja Turtles (1990),6.7,Action|Adventure|Comedy,-0.2230266372353651,0.4379988637081046,24
3440,0108308,Teenage Mutant Ninja Turtles III (1993),4.8,Action|Adventure|Comedy,-0.3981149247585385,0.945380310196996,44
3441,0087985,Red Dawn (1984),6.4,Action|Drama,1.2110868186215018,-1.377515872687863,33
3444,0092675,Bloodsport (1988),6.8,Action|Biography|Drama,0.918905165126719,-1.098650610225869,91
3446,0113133,Funny Bones (1995),7.0,Comedy|Drama,0.0622237760421384,-0.1403632767990094,65
3447,0028944,The Good Earth (1937),7.8,Drama|Romance,-0.2967027944677299,0.0664492188834315,67
3448,0093105,"Good Morning, Vietnam",,Comedy|Drama|War,-1.4014651221431682,-0.0799866128896263,23
3449,0095238,The Good Mother,,Drama|Romance,0.7574086671995388,0.0129546319610757,2
3450,0107050,Grumpy Old Men (1993),6.9,Comedy|Drama|Romance,-0.0141391285579862,-0.1084835700798594,65
3451,0061735,Guess Who's Coming to Dinner (1967),7.8,Comedy|Drama,0.0669581949467105,0.80323171979458,25
3452,0165929,Romeo Must Die (2000),6.1,Action|Crime|Thriller,-0.8167900260205772,-0.6503180216122961,84
3453,0195778,Here on Earth (2000),5.1,Drama|Romance,-0.0036708004896969,-0.0184948022201085,65
3454,0202402,Whatever It Takes (2000),5.5,Comedy|Drama|Romance,0.1704155087045493,0.5756406101609941,13
3456,0191043,The Color of Paradise (1999),8.2,Adventure|Drama|Family,-0.2102498307349968,0.5854231449683548,24
3461,0057261,Lord of the Flies (1963),7.0,Adventure|Drama|Thriller,-0.2198057840805567,0.5130142961885127,24
3462,0027977,Modern Times (1936),8.5,Comedy|Drama|Family,-0.6026933603772321,-0.1329453435886452,46
3466,0107091,Heart and Souls,,Fantasy|Comedy|Romance,-0.5857004825571782,-0.0902905154569234,3
3468,0054997,The Hustler,,Drama|Romance,-0.8279087888334896,-0.6007783718075872,84
3469,0053946,Inherit the Wind,,Drama,1.7830624224920546,-0.2002616102269746,55
3470,0071411,Dersu Uzala,,Adventure|Drama,-0.0134345106497758,0.789543916814426,25
3471,0075860,Close Encounters of the Third Kind (1977),7.7,Drama|Sci-Fi,0.1521076251090814,-0.319055709790666,18
3473,0074718,Jonah Who Will Be 25 in the Year 2000 (1976),7.7,Drama,-0.1572601949155941,0.125423917142499,57
3474,0117468,Retroactive (1997),6.3,Action|Crime|Drama,0.489612724527414,0.4539136842666726,82
3475,0043924,A Place in the Sun (1951),7.8,Drama|Romance,-0.5963177019784992,0.099675879267291,3
3476,0099871,Jacob's Ladder,,Drama|Mystery|Horror,-0.5461374905273566,0.4563652946293504,47
3477,0112950,Empire Records (1995),6.7,Comedy|Drama|Music,0.0317579403602941,-0.4009349910533597,18
3480,0091445,Lucas (1986),6.8,Comedy|Drama|Romance,0.1042039332254802,0.1975563742896275,4
3483,0138749,The Road to El Dorado (2000),6.9,Animation|Adventure|Comedy,-0.3946049874161685,0.9250051842345032,44
3484,0192614,The Skulls (2000),5.6,Action|Crime|Drama,0.2388639489804723,-0.2169514434941091,21
3489,0102057,Hook (1991),6.7,Adventure|Comedy|Family,0.2904590303659808,1.1593517471509136,72
3494,0065126,True Grit (1969),7.4,Adventure|Western|Drama,0.021641726042096,-0.3069209507355887,18
3497,0085919,Max Dugan Returns (1983),6.6,Comedy|Drama,0.0222212234179869,-0.4038640757320015,18
3498,0077928,Midnight Express (1978),7.7,Biography|Crime|Drama,-0.9594833673354028,-0.267174539513328,75
3501,0089643,Murphy's Romance,,Comedy|Drama|Romance,0.1848467209990159,-0.9721601631093084,17
3502,0107630,My Life,,Drama|Romance,0.7005213822292061,0.3250869286248609,82
3503,0069293,Solaris,,Drama|Science Fiction|Mystery,0.1640928775844034,-0.046406120515158,65
3506,0079640,North Dallas Forty,,Comedy|Drama,-0.0880110462841192,-0.227575565940955,18
3507,0063374,The Odd Couple (1968),7.7,Comedy,-0.386028934219624,0.3557798968266445,57
3508,0075029,The Outlaw Josey Wales (1976),7.9,Western,-1.346912181941636,-0.3565802402725109,52
3510,0186151,Frequency (2000),7.4,Crime|Drama|Mystery,-0.4810483342617709,0.4569354398026854,47
3512,0122459,Return to Me (2000),6.9,Comedy|Drama|Romance,-0.678328329950416,-0.5134781280472979,84
3515,0183503,Me Myself I (1999),6.5,Comedy|Romance,-0.3170414439105231,-0.1131441206304249,67
3516,0051406,"Bell, Book and Candle",,Comedy|Fantasy|Romance,-0.3142146042413397,-0.1621885282269144,67
3519,0077572,Force 10 from Navarone (1978),6.3,Action|Drama|War,-0.9108202561119656,0.4246552611508182,73
3521,0097940,Mystery Train (1989),7.6,Comedy|Crime|Drama,-0.6057298562868496,-0.7318716377172835,84
3524,0082031,Arthur (1981),6.9,Comedy|Romance,-0.1285475137893373,-0.5736623969721308,71
3525,0086927,Bachelor Party,,Comedy,0.6378995802157923,0.7025151373486975,12
3526,0098067,Parenthood (1989),7.0,Comedy|Drama,-0.0579336053320197,0.646748057542054,24
3527,0093773,Predator (1987),7.8,Action|Sci-Fi|Thriller,0.2301008177697062,0.0813254519174406,37
3528,0102713,The Prince of Tides (1991),6.7,Drama|Romance,-0.5282532708543319,0.6087831229541892,47
3531,0099014,All the Vermeers in New York (1990),6.8,Comedy|Drama|Romance,-0.5787704161911518,0.8851885437138207,44
3534,0191754,28 Days (2000),6.0,Comedy|Drama,0.568684505573521,0.3182039390012635,82
3535,0144084,American Psycho,,Thriller|Drama|Crime,0.6214915076681271,0.1274996810645962,2
3536,0171433,Keeping the Faith (2000),6.4,Comedy|Drama|Romance,-1.4817109141289813,-0.3938018894128678,5
3537,0149367,Where the Money Is (2000),6.3,Drama|Comedy|Crime,-0.0397877717355481,0.4014811763477572,4
3538,0166175,East Is East (1999),6.9,Comedy|Drama,-0.2307245605748215,-0.5221705930647549,93
3539,0236216,The Filth and the Fury (2000),7.7,Documentary|Biography|Music,-0.3221409455549697,-1.0216942391498929,97
3543,0083833,Diner (1982),7.2,Comedy|Drama,0.5209862103559757,-0.0374178553252091,2
3544,0102898,Shakes the Clown,,Comedy|Crime|Drama,-0.1790056991598658,0.5536482058784771,24
3546,0056687,What Ever Happened to Baby Jane? (1962),8.1,Drama|Horror|Thriller,0.2778144329436657,0.1575992073704479,37
3550,0085701,The Hunger,,Horror|Drama,-0.6993038521210763,0.249550892840456,47
3551,0074860,Marathon Man,,Thriller|Crime|Drama|Action,-0.082202850059536,-0.1727417777363865,67
3552,0080487,Caddyshack (1980),7.3,Comedy|Sport,-0.3419154323753676,-0.0582325522154323,67
3553,0176783,Gossip,,Mystery|Thriller,0.76298499245742,-0.9186277648217432,91
3554,0199725,Love & Basketball (2000),7.2,Drama|Romance|Sport,0.1261607798196813,0.5610879002661774,13
3555,0141926,U-571 (2000),6.6,Action|War,0.1085516970900434,0.2807616177744964,4
3556,0159097,The Virgin Suicides (1999),7.2,Drama|Romance,-0.1738462996811733,0.6241794137330363,24
3557,0104549,Jennifer Eight,,Crime|Drama|Mystery|Thriller,-0.6917566094695622,0.1847099364598465,3
3559,0044837,Limelight,,Romance|Drama|Music,0.0450118966637737,-0.1877830526216236,18
3563,0132910,The Crow: Salvation (2000),5.0,Action|Crime|Fantasy,-0.6521218491951846,-0.0174562171797115,3
3564,0158622,The Flintstones in Viva Rock Vegas (2000),3.6,Comedy|Family|Romance,-0.098044455244386,2.235920148497703,81
3567,0180837,Bossa Nova (2000),6.5,Comedy|Romance|Drama,-0.0248542786892823,0.1425142668128082,4
3568,0162348,Smiling Fish & Goat on Fire (1999),7.5,Comedy|Romance,-0.4334016548012579,-0.2898497252489967,46
3569,0154421,Idioterne (1998),6.9,Comedy|Drama,-0.1186048408524681,1.165417986342277,25
3571,0220100,Timecode (2000),6.2,Drama|Romance,0.2769608427937686,-0.5102789275566826,98
3572,0106521,Carnosaur (1993),3.5,Horror|Sci-Fi,0.4669220391074293,0.5627903691152484,82
3573,0112634,Carnosaur 2,,Horror|Science Fiction,-0.0992148743316113,0.1541659399644396,4
3574,0115834,Carnosaur 3: Primal Species (1996),2.9,Action|Horror|Sci-Fi,-0.2452424807279605,0.1995879906886111,57
3576,0093185,The Hidden (1987),7.0,Action|Crime|Horror,-0.3687138578609027,-0.3442412825532208,93
3578,0172495,Gladiator (2000),8.5,Action|Adventure|Drama,0.5564716684306522,0.6740993301240761,12
3580,0153464,Up at the Villa,,Drama|Romance,0.6558442338021998,0.4078077261190352,82
3581,0188674,Human Traffic (1999),7.1,Comedy|Music,-0.3232958752403572,0.3671190321806971,57
3584,0085276,Breathless (1983),5.8,Action|Drama|Romance,0.5693012398664339,-1.9347197268667145,54
3587,0080923,Inferno,,Horror|Thriller,0.4569970576803198,-0.217998335535316,21
3591,0085970,Mr. Mom (1983),6.5,Comedy|Drama,-0.1104007593513278,0.1550170070233085,4
3597,0174336,Whipped (2000),4.4,Comedy|Romance,-0.0868959483148691,0.8351028186394752,25
3598,0171359,Hamlet (2000),6.0,Drama|Romance|Thriller,0.5221432080075258,0.0088885317695218,2
3606,0041716,On the Town (1949),7.6,Comedy|Musical|Romance,0.1786661919981257,0.7008541082544906,83
3614,0104438,Honeymoon in Vegas (1992),5.8,Comedy|Romance|Thriller,0.6290253495667141,-0.9427684648561498,91
3615,0130623,Dinosaur (2000),6.5,Animation|Adventure|Family,1.968022685799676,-0.2656192096993128,34
